id,status,dom,res,debt,goal,inv,lump
SP3-00065,ok,debt,0,49082,0,0,166835
SP3-00066,deficit,none,0,0,0,0,0
SP3-00067,ok,debt,0,25139,0,0,247347
SP3-00068,ok,goals+,0,0,15721,0,26964
SP3-00069,deficit,none,0,0,0,0,0
SP3-00070,ok,reserve,22262,0,0,0,0
SP3-00071,invalid,none,0,0,0,0,0
SP3-00072,deficit,none,0,0,0,0,1096028
SP3-00073,deficit,none,0,0,0,0,0
SP3-00074,deficit,none,0,0,0,0,0
SP3-00075,deficit,none,0,0,0,0,0
SP3-00076,ok,goals+,0,0,17030,11353,44757424
SP3-00077,deficit,none,0,0,0,0,2482679
SP3-00078,deficit,none,0,0,0,0,0
SP3-00079,ok,goals+,0,0,0,19176,29532
SP3-00080,ok,goals+,0,0,35183,140733,1042964
SP3-00081,ok,reserve,2190,0,0,0,0
SP3-00082,ok,goals+,0,0,41880,41879,12051217
SP3-00083,deficit,none,0,0,0,0,0
SP3-00084,ok,goals+,0,0,2242,41713,668551
SP3-00085,ok,reserve,1744,0,0,0,0
SP3-00086,ok,goals+,0,0,7733,18842,103589
SP3-00087,deficit,none,0,0,0,0,0
SP3-00088,deficit,none,0,0,0,0,512504
SP3-00089,deficit,none,0,0,0,0,0
SP3-00090,ok,reserve,542,0,0,0,0
SP3-00091,deficit,none,0,0,0,0,0
SP3-00092,deficit,none,0,0,0,0,0
SP3-00093,deficit,none,0,0,0,0,0
SP3-00094,ok,debt,0,2161,0,0,337712
SP3-00095,deficit,none,0,0,0,0,0
SP3-00096,deficit,none,0,0,0,0,0
SP3-00097,ok,debt,0,13967,0,0,120045
SP3-00098,ok,reserve,2339,0,0,0,0
SP3-00099,ok,debt,0,393185,0,0,8131077
SP3-00100,deficit,none,0,0,0,0,156135
SP3-00101,ok,reserve,837,0,0,0,0
SP3-00102,ok,reserve,632,0,0,0,0
SP3-00103,deficit,none,0,0,0,0,0
SP3-00104,deficit,none,0,0,0,0,0
SP3-00105,deficit,none,0,0,0,0,0
SP3-00106,deficit,none,0,0,0,0,0
SP3-00107,deficit,none,0,0,0,0,0
SP3-00108,ok,reserve,18902,0,0,0,0
SP3-00109,ok,reserve,24419,0,0,0,161222
SP3-00110,ok,reserve,4865,0,0,0,0
SP3-00111,deficit,none,0,0,0,0,0
SP3-00112,deficit,none,0,0,0,0,236492
SP3-00113,deficit,none,0,0,0,0,0
SP3-00114,ok,debt,0,45311,12879,3537,271019
SP3-00115,ok,reserve,30685,0,0,0,0
SP3-00116,ok,debt,0,1842,0,0,10033
SP3-00117,ok,reserve,81579,0,0,0,0
SP3-00118,ok,goals+,7407,0,12673,14428,0
SP3-00119,deficit,none,0,0,0,0,0
SP3-00120,ok,goals+,0,0,1825,0,51423
SP3-00121,deficit,none,0,0,0,0,73099
SP3-00122,ok,goals+,0,0,195105,212314,676259
SP3-00123,deficit,none,0,0,0,0,0
SP3-00124,ok,reserve,28032,0,0,0,0
SP3-00125,ok,debt,0,157735,0,0,32187
SP3-00126,ok,reserve,32936,0,0,0,0
SP3-00127,ok,debt,0,504,0,0,0
SP3-00128,deficit,none,0,0,0,0,7792194
SP3-00129,ok,debt,0,8464,0,0,17039
SP3-00130,ok,reserve,1708,0,0,0,0
SP3-00131,ok,debt,0,6325,0,0,104984
SP3-00132,ok,goals+,0,0,0,32945,102237
SP3-00133,deficit,none,0,0,0,0,0
SP3-00134,ok,reserve,27146,0,0,0,0
SP3-00135,ok,reserve,7413,0,5028,0,0
SP3-00136,deficit,none,0,0,0,0,0
SP3-00137,ok,reserve,3829,0,0,0,32329
SP3-00138,deficit,none,0,0,0,0,54373
SP3-00139,ok,debt,0,29282,0,0,358290
SP3-00140,ok,goals+,0,0,24452,97806,7177587
SP3-00141,deficit,none,0,0,0,0,47024
SP3-00142,deficit,none,0,0,0,0,0
SP3-00143,ok,reserve,12852,0,0,0,63125
SP3-00144,deficit,none,0,0,0,0,0
SP3-00145,ok,debt,0,1746,0,0,20081
SP3-00146,ok,debt,0,41980,0,0,0
SP3-00147,invalid,none,0,0,0,0,0
SP3-00148,ok,reserve,27559,0,0,0,184161
SP3-00149,ok,goals+,0,0,0,90782,8928289
SP3-00150,deficit,none,0,0,0,0,0
SP3-00151,deficit,none,0,0,0,0,1354597
SP3-07266,invalid,none,0,0,0,0,0
SP3-00153,ok,goals+,0,0,23348,17699,332653
SP3-00154,deficit,none,0,0,0,0,81563
SP3-00155,deficit,none,0,0,0,0,272972
SP3-00156,ok,debt,0,208188,0,0,1887537
SP3-00157,deficit,none,0,0,0,0,1786626
SP3-00158,ok,reserve,3110,0,0,0,0
SP3-00159,deficit,none,0,0,0,0,3669282
SP3-00160,ok,reserve,34643,0,0,0,0
SP3-00161,ok,reserve,7402,0,0,0,0
SP3-00162,ok,goals+,0,0,0,82386,3120295
SP3-00163,deficit,none,0,0,0,0,0
SP3-00164,ok,reserve,39046,0,0,0,0
SP3-00165,ok,debt,0,18028,0,0,190133
SP3-00166,ok,reserve,52905,0,0,0,586167
SP3-00167,deficit,none,0,0,0,0,0
SP3-00168,ok,goals+,0,0,0,2830,509407
SP3-00169,ok,reserve,4879,0,0,0,0
SP3-00170,ok,goals+,0,0,0,1610,281259
SP3-00171,ok,reserve,12125,0,3793,826,0
SP3-00172,ok,reserve,9975,0,0,0,0
SP3-00173,ok,debt,0,1746,0,0,20425
SP3-00174,ok,reserve,32919,0,0,0,0
SP3-00175,invalid,none,0,0,0,0,0
SP3-00176,ok,debt,0,12582,0,0,54900
SP3-00177,deficit,none,0,0,0,0,64298
SP3-00178,deficit,none,0,0,0,0,4104568
SP3-00179,deficit,none,0,0,0,0,1975275
SP3-00180,deficit,none,0,0,0,0,522661
SP3-00181,deficit,none,0,0,0,0,1390990
SP3-00182,ok,debt,0,1618,0,0,48818
SP3-00183,deficit,none,0,0,0,0,15810515
SP3-00184,ok,none,0,0,0,0,58944
SP3-00185,ok,goals+,0,0,31765,0,2944338
SP3-00186,ok,reserve,55912,0,0,0,0
SP3-00187,ok,reserve,12102,0,0,0,0
SP3-00188,deficit,none,0,0,0,0,2178352
SP3-00189,ok,debt,0,2532,0,0,185089
SP3-00190,ok,reserve,59943,3304,0,0,0
SP3-00191,deficit,none,0,0,0,0,0
SP3-00192,ok,goals+,5265,0,0,25183,0
SP3-00193,ok,debt,0,35487,0,0,114569
SP3-00194,ok,debt,0,4100,0,0,0
SP3-00195,ok,reserve,4798,0,0,0,0
SP3-00196,deficit,none,0,0,0,0,0
SP3-00197,deficit,none,0,0,0,0,0
SP3-00198,ok,debt,0,14863,0,0,418580
SP3-00199,ok,debt,4940,16781,0,0,0
SP3-00200,deficit,none,0,0,0,0,0
SP3-00201,ok,debt,0,9784,0,0,39590
SP3-00202,ok,reserve,1678,0,0,0,0
SP3-00203,invalid,none,0,0,0,0,0
SP3-00204,ok,debt,0,1787,0,0,26582
SP3-00205,ok,reserve,11303,0,0,0,103228
SP3-00206,deficit,none,0,0,0,0,0
SP3-00207,ok,debt,0,6378,0,0,319899
SP3-00208,deficit,none,0,0,0,0,0
SP3-00209,ok,debt,0,7238,0,0,194783
SP3-00210,deficit,none,0,0,0,0,0
SP3-00211,ok,goals+,0,0,12325,15511,79353
SP3-00212,deficit,none,0,0,0,0,822384
SP3-00213,ok,reserve,35057,0,0,0,0
SP3-00214,deficit,none,0,0,0,0,0
SP3-00215,deficit,none,0,0,0,0,0
SP3-00216,ok,goals+,0,0,0,5442,17550
SP3-00217,deficit,none,0,0,0,0,0
SP3-00218,deficit,none,0,0,0,0,7919175
SP3-00219,ok,reserve,18464,0,0,0,0
SP3-00220,ok,reserve,184649,0,0,0,0
SP3-00221,deficit,none,0,0,0,0,0
SP3-00222,ok,reserve,3749,0,0,0,0
SP3-00223,deficit,none,0,0,0,0,196546
SP3-00224,ok,goals+,0,0,0,9667,5680677
SP3-00225,ok,debt,0,8603,0,0,245674
SP3-00226,deficit,none,0,0,0,0,88623
SP3-00227,ok,goals+,0,0,21725,14483,196073
SP3-00228,ok,reserve,41690,0,0,0,0
SP3-00229,deficit,none,0,0,0,0,0
SP3-00230,ok,reserve,67302,0,0,0,0
SP3-00231,ok,reserve,4185,0,0,0,0
SP3-00232,ok,reserve,11125,0,0,0,55141
SP3-00233,ok,goals+,0,0,4224,9855,137951
SP3-00234,ok,debt,0,27672,0,0,37235
SP3-00235,ok,goals+,0,0,27391,33764,506714
SP3-00236,ok,reserve,22039,0,0,0,0
SP3-00237,ok,goals+,0,0,9307,36083,139097
SP3-00238,deficit,none,0,0,0,0,8475890
SP3-00239,ok,reserve,4317,0,0,0,0
SP3-00240,ok,debt,0,895,0,0,206395
SP3-00241,deficit,none,0,0,0,0,0
SP3-00242,deficit,none,0,0,0,0,0
SP3-00243,deficit,none,0,0,0,0,0
SP3-00244,ok,reserve,184,0,0,0,0
SP3-00245,ok,debt,0,8807,0,0,0
SP3-00246,ok,debt,0,53059,0,0,2022319
SP3-00247,ok,debt,0,32493,0,0,67186
SP3-00248,deficit,none,0,0,0,0,0
SP3-00249,ok,goals+,0,0,0,4635,147474
SP3-00250,ok,reserve,20840,0,0,0,0
SP3-10464,invalid,none,0,0,0,0,0
SP3-00252,deficit,none,0,0,0,0,4615952
SP3-00253,ok,reserve,24855,0,0,0,0
SP3-00254,ok,reserve,522871,0,0,0,0
SP3-00255,ok,reserve,43,0,0,0,0
SP3-00256,ok,goals+,0,0,33063,445152,1618512
SP3-00257,ok,reserve,31317,0,0,0,0
SP3-00258,ok,debt,0,12636,0,0,45798
SP3-00259,deficit,none,0,0,0,0,0
SP3-00260,ok,reserve,1496,0,0,0,0
SP3-00261,ok,reserve,1,0,0,0,0
SP3-00262,deficit,none,0,0,0,0,0
SP3-00263,ok,goals+,0,0,398640,348991,2748980
SP3-00264,invalid,none,0,0,0,0,0
SP3-00265,ok,debt,0,1008,0,0,11886
SP3-00266,invalid,none,0,0,0,0,0
SP3-00267,deficit,none,0,0,0,0,0
SP3-00268,ok,goals+,0,0,14836,20926,243403
SP3-00269,ok,debt,0,21094623,0,0,484136775
SP3-00270,ok,reserve,12150,0,0,0,12905
SP3-00271,ok,goals+,0,0,10326,43372,31210
SP3-00272,deficit,none,0,0,0,0,0
SP3-00273,deficit,none,0,0,0,0,816833
SP3-00274,deficit,none,0,0,0,0,840360
SP3-00275,invalid,none,0,0,0,0,0
SP3-00276,ok,goals+,0,0,2827,132051,2547894
SP3-00277,deficit,none,0,0,0,0,0
SP3-00278,deficit,none,0,0,0,0,0
SP3-00279,deficit,none,0,0,0,0,0
SP3-00280,ok,reserve,4978,0,0,0,0
SP3-00281,deficit,none,0,0,0,0,0
SP3-00282,ok,debt,2719,7089,0,0,0
SP3-00283,ok,reserve,35904,0,0,0,0
SP3-00284,deficit,none,0,0,0,0,0
SP3-00285,ok,debt,0,5431,0,0,83291
SP3-00286,deficit,none,0,0,0,0,274618
SP3-00287,deficit,none,0,0,0,0,2049500
SP3-00288,ok,reserve,20247,0,0,0,0
SP3-00289,ok,reserve,14026,0,0,0,0
SP3-00290,ok,debt,0,8499,0,0,49485
SP3-00291,ok,goals+,0,0,754,753,427105
SP3-00292,ok,goals+,0,0,14294,14294,242947
SP3-00293,invalid,none,0,0,0,0,0
SP3-00294,deficit,none,0,0,0,0,0
SP3-00295,ok,goals+,0,0,0,99584,13247205
SP3-00296,ok,reserve,63984,0,0,0,0
SP3-00297,deficit,none,0,0,0,0,0
SP3-00298,ok,goals+,0,0,1291,5164,191585
SP3-00299,ok,reserve,3549,0,0,0,0
SP3-00300,ok,goals+,0,0,2873,0,0
SP3-00301,ok,reserve,27763,0,0,0,0
SP3-00302,ok,goals+,0,0,18703,11056,22466
SP3-00303,deficit,none,0,0,0,0,0
SP3-00304,ok,goals+,0,0,24271,76693,648377
SP3-00305,ok,reserve,2601,0,0,0,0
SP3-00306,deficit,none,0,0,0,0,0
SP3-00307,ok,reserve,1333,0,0,0,0
SP3-00308,ok,debt,0,14910,0,0,2275246
SP3-00309,ok,reserve,3669,0,0,0,4136
SP3-00310,ok,debt,0,3923,0,0,95591
SP3-00311,ok,debt,0,8882,0,0,123930
SP3-00312,ok,reserve,8954,0,0,0,0
SP3-00313,ok,reserve,3543,0,0,0,0
SP3-00314,ok,reserve,33932,0,0,0,0
SP3-00315,ok,goals+,0,0,19615,13076,3627716
SP3-00316,deficit,none,0,0,0,0,127196
SP3-00317,deficit,none,0,0,0,0,0
SP3-00318,ok,reserve,24396476,0,0,0,0
SP3-00319,ok,debt,0,4193,0,0,21642
SP3-00320,ok,reserve,4941,0,0,0,0
SP3-00321,deficit,none,0,0,0,0,0
SP3-00322,invalid,none,0,0,0,0,0
SP3-00323,deficit,none,0,0,0,0,0
SP3-00324,ok,reserve,4794,0,0,0,0
SP3-00325,ok,reserve,1496,0,0,0,0
SP3-00326,ok,reserve,59067,0,0,0,63801
SP3-00327,ok,reserve,149889,0,0,0,0
SP3-00328,ok,goals+,0,0,0,25767,110922
SP3-00329,ok,reserve,468,0,0,0,0
SP3-00330,ok,goals+,0,0,172,0,40159
SP3-00331,deficit,none,0,0,0,0,2300338
SP3-00332,deficit,none,0,0,0,0,0
SP3-00333,ok,debt,0,11412,0,0,42226
SP3-00334,ok,reserve,358,0,0,0,0
SP3-00335,ok,debt,0,247737,0,0,1253959
SP3-00336,ok,reserve,14619,0,0,0,0
SP3-00337,ok,goals+,0,0,0,30568,150973
SP3-00338,ok,debt,1807,8101,0,0,0
SP3-00339,deficit,none,0,0,0,0,5182259
SP3-00340,ok,reserve,1675,0,0,0,0
SP3-00341,deficit,none,0,0,0,0,0
SP3-00342,ok,reserve,19125,0,585,1364,0
SP3-00343,deficit,none,0,0,0,0,0
SP3-00344,deficit,none,0,0,0,0,0
SP3-00345,deficit,none,0,0,0,0,412594
SP3-00346,ok,goals+,0,0,26604,7294,683103
SP3-00347,ok,goals+,0,0,36976,230695,124491
SP3-00348,ok,debt,0,31418,0,0,0
SP3-00349,ok,goals+,0,0,4620,4619,1101004
SP3-00350,ok,goals+,0,0,9281,21657,216112
SP3-00351,ok,debt,0,1309,0,0,306768
SP3-00352,ok,reserve,7533,0,0,0,0
SP3-00353,ok,reserve,32774,0,0,0,0
SP3-00354,ok,debt,1863,164077,0,0,1583965
SP3-00355,ok,debt,0,28759,0,0,37547
SP3-00356,invalid,none,0,0,0,0,0
SP3-00357,invalid,none,0,0,0,0,0
SP3-00358,deficit,none,0,0,0,0,588614
SP3-00359,ok,reserve,2968,0,0,0,58614
SP3-00360,deficit,none,0,0,0,0,379664
SP3-00361,deficit,none,0,0,0,0,114656
SP3-00362,deficit,none,0,0,0,0,0
SP3-00363,ok,goals+,0,0,20078,29719,278916
SP3-00364,invalid,none,0,0,0,0,0
SP3-00365,deficit,none,0,0,0,0,34958
SP3-00366,ok,reserve,17341,0,0,0,0
SP3-00367,deficit,none,0,0,0,0,1249342
SP3-00368,deficit,none,0,0,0,0,945624
SP3-00369,ok,debt,0,14109,0,0,21562
SP3-00370,deficit,none,0,0,0,0,0
SP3-00371,ok,reserve,12694,1185,0,0,0
SP3-00372,deficit,none,0,0,0,0,480581
SP3-00373,ok,debt,1943,11739,0,0,0
SP3-00374,ok,debt,0,1671,0,0,47666
SP3-00375,ok,goals+,0,0,14715,57674,1030548
SP3-00376,deficit,none,0,0,0,0,0
SP3-00377,ok,reserve,10992,0,0,0,0
SP3-00378,deficit,none,0,0,0,0,0
SP3-00379,ok,goals+,0,0,0,30999,0
SP3-00380,ok,reserve,21120,0,0,0,0
SP3-00381,invalid,none,0,0,0,0,0
SP3-00382,ok,reserve,19988,0,0,0,0
SP3-00383,deficit,none,0,0,0,0,3312037
SP3-00384,deficit,none,0,0,0,0,138580
SP3-00385,ok,reserve,21965,0,0,0,0
SP3-00386,ok,reserve,10797,0,0,0,0
SP3-00387,deficit,none,0,0,0,0,0
SP3-00388,ok,reserve,20355,0,0,0,0
SP3-00389,ok,goals+,0,0,69459,379932,4181682
SP3-00390,ok,goals+,0,0,0,11271,336587
SP3-00391,ok,reserve,30908,0,0,0,211677
SP3-00392,ok,reserve,8324,0,0,0,0
SP3-00393,deficit,none,0,0,0,0,156791
SP3-00394,deficit,none,0,0,0,0,0
SP3-00395,deficit,none,0,0,0,0,16785461
SP3-00396,ok,debt,0,6092,0,0,17138
SP3-00397,deficit,none,0,0,0,0,0
SP3-00398,deficit,none,0,0,0,0,1335873
SP3-00399,ok,reserve,183354,0,0,0,0
SP3-00400,deficit,none,0,0,0,0,254021
SP3-00401,ok,goals+,0,0,10347,15521,720839
SP3-00402,ok,reserve,29758,0,8137,5083,0
SP3-00403,ok,reserve,10785,0,0,9622,0
SP3-00404,ok,debt,0,48234,0,0,64805
SP3-00405,deficit,none,0,0,0,0,12314
SP3-00406,ok,debt,0,20735,0,0,77480
SP3-00407,deficit,none,0,0,0,0,263842
SP3-00408,ok,reserve,751,0,0,0,8878
SP3-00409,ok,reserve,19473,0,0,0,0
SP3-00410,deficit,none,0,0,0,0,0
SP3-00411,ok,debt,0,64226,0,0,520250
SP3-00412,ok,reserve,1879,0,0,0,0
SP3-00413,deficit,none,0,0,0,0,387534
SP3-00414,ok,reserve,8844,0,0,0,0
SP3-00415,ok,reserve,3873,0,0,0,0
SP3-00416,deficit,none,0,0,0,0,0
SP3-00417,ok,reserve,3146,0,0,0,0
SP3-00418,deficit,none,0,0,0,0,2836627
SP3-00419,ok,reserve,9120,0,0,0,0
SP3-00420,ok,debt,0,1161,0,0,4688
SP3-00421,ok,reserve,22482,0,0,0,0
SP3-00422,ok,reserve,7081,0,0,0,0
SP3-00423,ok,reserve,4592,0,0,0,0
SP3-00424,deficit,none,0,0,0,0,0
SP3-00425,deficit,none,0,0,0,0,63847
SP3-00426,deficit,none,0,0,0,0,0
SP3-00427,deficit,none,0,0,0,0,271592
SP3-00428,ok,goals+,0,0,0,3707,3027582
SP3-00429,deficit,none,0,0,0,0,170570
SP3-00430,invalid,none,0,0,0,0,0
SP3-00431,deficit,none,0,0,0,0,0
SP3-00432,ok,reserve,9284,0,0,0,0
SP3-00433,deficit,none,0,0,0,0,0
SP3-00434,deficit,none,0,0,0,0,329465
SP3-00435,invalid,none,0,0,0,0,0
SP3-00436,ok,goals+,0,0,205502645,1619586,1384592606
SP3-00437,ok,goals+,0,0,0,44109,7940924
SP3-00438,ok,reserve,31446,22245,0,0,0
SP3-00439,ok,debt,0,37750,0,0,81232
SP3-00440,deficit,none,0,0,0,0,0
SP3-00441,invalid,none,0,0,0,0,0
SP3-00442,deficit,none,0,0,0,0,0
SP3-00443,ok,debt,0,1860,0,0,13751
SP3-00444,deficit,none,0,0,0,0,0
SP3-00445,invalid,none,0,0,0,0,0
SP3-00446,ok,reserve,8918,0,0,0,0
SP3-00447,deficit,none,0,0,0,0,6094720
SP3-00448,deficit,none,0,0,0,0,1083287
SP3-00449,ok,debt,0,25960,0,0,0
SP3-00450,ok,reserve,34112,2463,0,0,0
SP3-00451,deficit,none,0,0,0,0,96745
SP3-00452,ok,goals+,0,0,133,811,114352
SP3-00453,ok,debt,11720,33908,0,0,0
SP3-00454,deficit,none,0,0,0,0,0
SP3-00455,deficit,none,0,0,0,0,455562
SP3-00456,ok,reserve,22975,0,0,0,0
SP3-00457,deficit,none,0,0,0,0,0
SP3-00458,ok,reserve,2839,0,0,0,0
SP3-00459,deficit,none,0,0,0,0,0
SP3-02485,invalid,none,0,0,0,0,0
SP3-00461,ok,goals+,0,0,0,30,296878
SP3-00462,deficit,none,0,0,0,0,206123
SP3-00463,ok,reserve,7020,0,0,0,0
SP3-00464,ok,reserve,5027,0,0,0,0
SP3-00465,ok,reserve,8760,0,0,0,45527
SP3-00466,ok,reserve,2514,0,0,0,19704
SP3-00467,deficit,none,0,0,0,0,638717
SP3-00468,ok,goals+,0,0,121278,181918,5666242
SP3-00469,deficit,none,0,0,0,0,733542
SP3-00470,ok,reserve,3695,0,0,0,0
SP3-00471,ok,reserve,15706,0,0,0,0
SP3-00472,ok,goals+,0,0,6112,0,305409
SP3-00473,ok,reserve,9893,0,0,0,0
SP3-00474,ok,reserve,50132,0,0,0,0
SP3-00475,ok,goals+,0,0,18629,0,182502
SP3-00476,ok,reserve,16181,0,0,0,0
SP3-00477,deficit,none,0,0,0,0,1653826
SP3-00478,ok,reserve,18269,0,0,0,0
SP3-00479,deficit,none,0,0,0,0,0
SP3-00480,deficit,none,0,0,0,0,4645735
SP3-00481,ok,debt,0,2688,0,0,34384
SP3-00482,ok,reserve,56010,0,0,0,0
SP3-00483,deficit,none,0,0,0,0,0
SP3-00484,ok,reserve,11420,0,0,0,260538
SP3-00485,ok,goals+,0,0,430,35236,1390254
SP3-00486,deficit,none,0,0,0,0,6890959
SP3-00487,deficit,none,0,0,0,0,111330
SP3-00488,ok,goals+,0,0,0,56030,292161
SP3-00489,deficit,none,0,0,0,0,28755616
SP3-00490,ok,reserve,12326,0,0,0,0
SP3-00491,ok,reserve,7673,0,0,0,0
SP3-00492,ok,goals+,69853,0,24757,49996,99687
SP3-00493,ok,reserve,15643,0,0,0,0
SP3-00494,deficit,none,0,0,0,0,0
SP3-00495,deficit,none,0,0,0,0,722107
SP3-00496,ok,reserve,7732,0,0,0,0
SP3-00497,ok,debt,0,5509,0,0,158240
SP3-00498,ok,goals+,0,0,0,28446,1769311
SP3-00499,deficit,none,0,0,0,0,86293
SP3-00500,ok,reserve,24408,0,0,0,0
SP3-00501,deficit,none,0,0,0,0,244741
SP3-00502,deficit,none,0,0,0,0,0
SP3-00503,ok,goals+,0,0,421,10065,554991
SP3-00504,ok,reserve,27276,0,0,0,0
SP3-00505,deficit,none,0,0,0,0,0
SP3-00506,ok,debt,0,2757,0,0,22733
SP3-00507,ok,goals+,0,0,4637,0,242543
SP3-00508,deficit,none,0,0,0,0,0
SP3-00509,deficit,none,0,0,0,0,6571020
SP3-00510,ok,reserve,88790,0,0,0,0
SP3-00511,deficit,none,0,0,0,0,0
SP3-00512,deficit,none,0,0,0,0,1899271
SP3-00513,ok,debt,0,12085,0,0,38768
SP3-00514,ok,reserve,11435,0,0,0,0
SP3-00515,ok,reserve,1735,0,0,0,702697
SP3-00516,ok,reserve,1886,0,0,0,0
SP3-00517,deficit,none,0,0,0,0,378176
SP3-00518,ok,debt,0,3993,0,0,12028
SP3-00519,deficit,none,0,0,0,0,1600033
SP3-00520,ok,goals+,0,0,23749,47140,1173010
SP3-00521,deficit,none,0,0,0,0,0
SP3-00522,ok,reserve,15222,0,0,0,0
SP3-00523,ok,reserve,10653,0,0,0,87778
SP3-00524,ok,goals+,0,0,15416,9452,92837
SP3-00525,ok,reserve,120680,0,0,0,0
SP3-00526,ok,reserve,22543,0,0,0,0
SP3-00527,deficit,none,0,0,0,0,0
SP3-00528,ok,reserve,19723,0,0,0,0
SP3-00529,ok,goals+,0,0,66533,54617,433071
SP3-00530,ok,reserve,14631,8163,0,0,0
SP3-00531,invalid,none,0,0,0,0,0
SP3-00532,ok,goals+,0,0,0,2803,668234
SP3-00533,invalid,none,0,0,0,0,0
SP3-00534,ok,debt,0,2515,0,0,155472
SP3-00535,ok,reserve,24272,0,0,0,0
SP3-00536,deficit,none,0,0,0,0,0
SP3-00537,invalid,none,0,0,0,0,0
SP3-00538,ok,reserve,32623,0,0,0,195011
SP3-00539,ok,reserve,30957,0,0,0,0
SP3-00540,ok,debt,0,12694,0,0,688783
SP3-00541,ok,reserve,67403,0,0,0,0
SP3-00542,ok,debt,0,12694,0,0,696515
SP3-00543,ok,reserve,15102,0,0,0,0
SP3-00544,invalid,none,0,0,0,0,0
SP3-00545,invalid,none,0,0,0,0,0
SP3-00546,ok,debt,0,31896,0,0,2132221
SP3-00547,ok,goals+,0,0,4336,0,327013
SP3-00548,ok,goals+,0,0,0,167184,406157
SP3-00549,deficit,none,0,0,0,0,0
SP3-00550,ok,reserve,2877,0,0,0,0
SP3-00551,ok,goals+,0,0,1739,4059,577636
SP3-00552,ok,reserve,20220,0,0,0,0
SP3-00553,invalid,none,0,0,0,0,0
SP3-00554,deficit,none,0,0,0,0,427706
SP3-00555,ok,reserve,8982,0,262,0,0
SP3-00556,ok,reserve,9215,0,0,0,0
SP3-00557,deficit,none,0,0,0,0,71999
SP3-00558,ok,reserve,96304,0,0,0,337863
SP3-00559,deficit,none,0,0,0,0,0
SP3-00560,ok,reserve,14579,0,0,0,0
SP3-00561,ok,debt,0,101981,0,0,1957434
SP3-00562,ok,goals+,0,0,0,163707,1693907
