id,status,dom,res,debt,goal,inv,lump
SP-00104,ok,debt,1807,16266,0,0,0
SP-00105,ok,debt,0,176,75,0,860843
SP-00106,ok,goals+,1383,0,0,3230,0
SP-00107,ok,debt,8169,8170,0,0,0
SP-00108,ok,debt,150,897,448,0,77604
SP-00109,ok,debt,14183,14184,0,0,0
SP-00110,ok,goals+,246,0,576,0,0
SP-00111,ok,goals+,1569,0,3661,0,0
SP-00112,ok,goals+,0,0,1114,0,4608
SP-00113,ok,debt,0,33293,0,0,8168
SP-00114,deficit,none,0,0,0,0,0
SP-00115,ok,debt,0,49618,0,0,70172
SP-00116,ok,goals+,0,0,53628,0,506136
SP-00117,ok,goals+,12613,0,29431,0,0
SP-00118,ok,reserve,13618,5836,0,0,0
SP-00119,ok,reserve,14125,6053,0,0,0
SP-00120,ok,goals+,66,0,35,121,0
SP-00121,ok,goals+,0,0,6826,0,180612
SP-00122,deficit,none,0,0,0,0,0
SP-00123,ok,reserve,608919155,260965352,0,0,0
SP-00124,ok,reserve,9142,3918,0,0,0
SP-00125,ok,goals+,6849,0,15983,0,0
SP-00126,deficit,none,0,0,0,0,0
SP-00127,ok,goals+,8288,0,11880,7461,0
SP-00128,ok,goals+,7503,0,7916,9593,0
SP-00129,ok,debt,12070,91404,17223,0,0
SP-00130,ok,reserve,3400,0,0,0,0
SP-00131,ok,debt,1081,9726,0,0,0
SP-00132,deficit,none,0,0,0,0,0
SP-00133,ok,goals+,14851,0,0,34654,0
SP-00134,ok,debt,1917,17255,0,0,16281
SP-00135,deficit,none,0,0,0,0,0
SP-00136,ok,goals+,4921,0,11485,0,0
SP-00137,ok,debt,90,808,0,0,0
SP-00138,ok,goals+,2694,0,6288,0,0
SP-00139,deficit,none,0,0,0,0,174926
SP-00140,deficit,none,0,0,0,0,0
SP-00141,ok,debt,3283,3283,0,0,0
SP-00142,deficit,none,0,0,0,0,0
SP-00143,ok,goals+,15541,0,23414,12849,0
SP-00144,ok,debt,1723,15505,0,0,0
SP-00145,ok,reserve,1200,0,0,0,0
SP-00146,ok,reserve,3787,1623,0,0,0
SP-00147,ok,debt,0,5598,2399,0,1019326
SP-00148,deficit,none,0,0,0,0,194536
SP-00149,ok,goals+,5297,0,12360,0,0
SP-00150,ok,goals+,0,0,14482,0,22274
SP-00151,ok,reserve,36467,0,0,0,0
SP-00152,ok,goals+,0,0,4530,0,75369
SP-00153,ok,debt,590,5310,0,0,0
SP-00154,ok,reserve,29246,0,0,0,0
SP-00155,ok,debt,9181,55084,27542,0,0
SP-00156,ok,goals+,6674,0,15573,0,0
SP-00157,ok,reserve,1413,605,0,0,0
SP-00158,ok,goals+,3904,0,9112,0,0
SP-00159,ok,reserve,35329,0,0,0,0
SP-00160,ok,goals+,0,0,40593,0,274854
SP-00161,deficit,none,0,0,0,0,77915
SP-00162,ok,goals+,73,0,28,145,0
SP-00163,ok,goals+,2114,0,4935,0,0
SP-00164,ok,goals+,18927,0,0,44163,0
SP-00165,ok,goals+,67817641,0,158241163,0,0
SP-00166,ok,goals+,3185,0,3716,3716,0
SP-00167,ok,debt,3724,33521,0,0,0
SP-00168,deficit,none,0,0,0,0,0
SP-00169,ok,debt,670,6033,0,0,0
SP-00170,ok,goals+,8996,0,20992,0,0
SP-00171,ok,reserve,14695,0,0,0,0
SP-00172,ok,reserve,31213,0,0,0,0
SP-00173,ok,reserve,21952,9408,0,0,0
SP-00174,deficit,none,0,0,0,0,0
SP-00175,ok,goals+,788,0,920,921,0
SP-00176,ok,goals+,0,0,0,32587,14098
SP-00177,deficit,none,0,0,0,0,233051
SP-00178,ok,goals+,10333,0,24113,0,0
SP-00179,ok,debt,9256,9257,0,0,0
SP-00180,deficit,none,0,0,0,0,0
SP-00181,ok,debt,0,350,0,0,46452
SP-00182,deficit,none,0,0,0,0,0
SP-00183,deficit,none,0,0,0,0,167536
SP-00184,ok,goals+,7350,0,17150,0,0
SP-00185,ok,reserve,12831,5499,0,0,0
SP-00186,ok,reserve,66898,0,0,0,0
SP-00187,ok,debt,5872,5873,0,0,0
SP-00188,ok,debt,7794,7795,0,0,0
SP-00189,ok,goals+,0,0,7260,0,491306
SP-00190,ok,reserve,37048,0,0,0,0
SP-00191,ok,goals+,2560,0,0,5976,0
SP-00192,deficit,none,0,0,0,0,0
SP-00193,ok,reserve,612,0,0,0,0
SP-00194,ok,debt,2397,21571,0,0,8947
SP-00195,ok,reserve,3481,0,0,0,0
SP-00196,ok,debt,4987,29922,14960,0,0
SP-00197,deficit,none,0,0,0,0,0
SP-00198,ok,goals+,0,0,30188,0,32802
SP-00199,ok,reserve,23512,0,0,0,0
SP-00200,ok,goals+,5651,0,0,13188,0
SP-00201,deficit,none,0,0,0,0,0
SP-00202,deficit,none,0,0,0,0,0
SP-00203,ok,reserve,26409,0,0,0,0
SP-00204,ok,reserve,7,0,0,0,0
SP-00205,ok,goals+,5724,0,17533,0,0
SP-00206,ok,debt,614,5529,0,0,0
SP-00207,ok,goals+,66838283,0,155955996,0,0
SP-00208,ok,goals+,183,0,429,0,0
SP-00209,ok,goals+,4596,0,10727,0,0
SP-00210,deficit,none,0,0,0,0,0
SP-00211,deficit,none,0,0,0,0,51099
SP-00212,ok,reserve,603,258,0,0,0
SP-00213,ok,debt,1586,14278,0,0,0
SP-00214,ok,goals+,9058,0,21138,0,0
SP-00215,ok,goals+,142,0,332,0,0
SP-00216,deficit,none,0,0,0,0,0
SP-00217,ok,reserve,13643,5847,0,0,0
SP-00218,ok,debt,1392,12533,0,0,0
SP-00219,deficit,none,0,0,0,0,0
SP-00220,ok,reserve,76633,0,0,0,0
SP-00221,deficit,none,0,0,0,0,350755
SP-00222,deficit,none,0,0,0,0,0
SP-00223,ok,reserve,63216,27093,0,0,0
SP-00224,ok,reserve,7694,0,0,0,0
SP-00225,deficit,none,0,0,0,0,38504
SP-00226,ok,reserve,14546,0,0,0,0
SP-00227,deficit,none,0,0,0,0,0
SP-00228,ok,debt,1647,14824,0,0,0
SP-00229,ok,debt,844,7601,0,0,46477
SP-00230,ok,goals+,6774,0,15809,0,0
SP-00231,ok,goals+,0,0,30018,0,3424870
SP-00232,ok,reserve,82450,0,0,0,0
SP-00233,ok,reserve,21831,0,0,0,0
SP-00234,ok,goals+,0,0,27983,6266,41348
SP-00235,ok,goals+,28221,0,17987,47863,0
SP-00236,ok,debt,431,3880,0,0,84474
SP-00237,ok,debt,646,5817,0,0,0
SP-00238,ok,debt,2208,19877,0,0,0
SP-00239,ok,goals+,23973,0,48887,7052,0
SP-00240,deficit,none,0,0,0,0,0
SP-00241,ok,reserve,38274,0,0,0,0
SP-00242,ok,goals+,3461,0,8077,0,0
SP-00243,ok,debt,350,2100,1050,0,56176
SP-00244,ok,reserve,11484,4921,0,0,0
SP-00245,ok,goals+,6616,0,15438,0,0
SP-00246,ok,goals+,42,0,18,82,0
SP-00247,ok,debt,3779,3779,0,0,0
SP-00248,ok,debt,1347,8080,4039,0,52141
SP-00249,ok,goals+,86744232,0,0,202403208,0
SP-00250,ok,debt,472,4250,0,0,0
SP-00251,ok,goals+,2112,0,4928,0,0
SP-00252,deficit,none,0,0,0,0,0
SP-00253,ok,goals+,2236,0,13754,0,0
SP-00254,ok,debt,2760,24837,0,0,0
SP-00255,ok,goals+,27256,0,43312,20288,0
SP-00256,ok,reserve,12809,5490,0,0,0
SP-00257,deficit,none,0,0,0,0,0
SP-00258,deficit,none,0,0,0,0,0
SP-00259,ok,reserve,45103,0,0,0,0
SP-00260,ok,reserve,8749,0,0,0,0
SP-00261,deficit,none,0,0,0,0,126304
SP-00262,ok,goals+,816,0,1904,0,0
SP-00263,ok,debt,786,7077,0,0,0
SP-00264,deficit,none,0,0,0,0,0
SP-00265,ok,reserve,39892,0,0,0,0
SP-00266,deficit,none,0,0,0,0,101410
SP-00267,ok,goals+,7895,0,0,18423,0
SP-00268,ok,goals+,21285,0,11579,38087,0
SP-00269,ok,debt,3092,27827,0,0,0
SP-00270,ok,debt,2042,2043,0,0,0
SP-00271,ok,goals+,0,0,38601,0,188160
SP-00272,deficit,none,0,0,0,0,0
SP-00273,ok,debt,0,19104,0,0,1979385
SP-00274,ok,goals+,3346,0,7808,0,0
SP-00275,ok,reserve,5889,0,0,0,0
SP-00276,ok,debt,0,3707,1588,0,66646
SP-00277,ok,goals+,3353,0,7825,0,0
SP-00278,ok,reserve,2580,0,0,0,0
SP-00279,ok,debt,828,4968,2484,0,0
SP-00280,ok,goals+,7028,0,16399,0,0
SP-00281,ok,reserve,11322,0,0,0,0
SP-00282,ok,goals+,224,0,524,0,0
SP-00283,ok,debt,1511,1512,0,0,0
SP-00284,ok,goals+,7920,0,18480,0,0
SP-00285,ok,goals+,0,0,6689,0,23638
SP-00286,ok,debt,1040,9357,0,0,12226
SP-00287,ok,debt,561,3364,1682,0,33500
SP-00288,ok,goals+,39,0,33,58,0
SP-00289,ok,reserve,3992,1711,0,0,0
SP-00290,ok,reserve,4237,0,0,0,0
SP-00291,ok,reserve,423511943,181505119,0,0,0
SP-00292,deficit,none,0,0,0,0,0
SP-00293,ok,reserve,3036,1301,0,0,0
SP-00294,deficit,none,0,0,0,0,0
SP-00295,ok,goals+,4379,0,10220,0,0
SP-00296,ok,debt,1379,8272,4135,0,0
SP-00297,ok,reserve,22126,0,0,0,0
SP-00298,ok,debt,1323,11910,0,0,0
SP-00299,ok,goals+,5396,0,15000,0,0
SP-00300,deficit,none,0,0,0,0,0
SP-00301,ok,goals+,8648,0,20181,0,0
SP-00302,ok,debt,1121,10093,0,0,0
SP-00303,deficit,none,0,0,0,0,0
SP-00304,ok,debt,324,325,0,0,0
SP-00305,ok,debt,1257,11311,0,0,0
SP-00306,deficit,none,0,0,0,0,0
SP-00307,ok,debt,0,6800,2914,0,213741
SP-00308,deficit,none,0,0,0,0,0
SP-00309,ok,debt,13428,13429,0,0,0
SP-00310,ok,debt,2139,12832,6415,0,44893
SP-00311,ok,goals+,2868,0,6693,0,0
SP-00312,ok,debt,19864,19865,0,0,0
SP-00313,ok,debt,0,7741,0,0,265333
SP-00314,ok,debt,1290,11610,0,0,0
SP-00315,ok,goals+,0,0,3117,10299,1483527
SP-00316,ok,debt,5957,53610,0,0,198893
SP-00317,ok,reserve,1698,727,0,0,0
SP-00318,ok,reserve,23164,0,0,0,0
SP-00319,ok,debt,1191,10715,0,0,73350
SP-00320,ok,reserve,7274,0,0,0,0
SP-00321,ok,reserve,7104,3045,0,0,0
SP-00322,deficit,none,0,0,0,0,0
SP-00323,deficit,none,0,0,0,0,105065
SP-00324,deficit,none,0,0,0,0,0
SP-00325,ok,debt,1342,12078,0,0,0
SP-00326,ok,goals+,1668,0,3892,0,0
SP-00327,ok,goals+,4437,0,10356,0,0
SP-00328,ok,reserve,137101,0,0,0,0
SP-00329,ok,goals+,6219,0,0,14514,0
SP-00330,ok,goals+,28,0,39,28,0
SP-00331,ok,goals+,7074,0,16508,0,0
SP-00332,ok,goals+,5746,0,13409,0,0
SP-00333,ok,goals+,283442524,0,65956418,595409473,0
SP-00334,ok,debt,2018,18167,0,0,0
SP-00335,ok,reserve,12375,5304,0,0,0
SP-00336,deficit,none,0,0,0,0,0
SP-00337,ok,reserve,17374,0,0,0,0
SP-00338,ok,goals+,6414,0,14967,0,0
SP-00339,ok,goals+,0,0,78307,0,43202
SP-00340,ok,goals+,0,0,15237,0,216253
SP-00341,ok,goals+,9665,0,14744,7808,0
SP-00342,deficit,none,0,0,0,0,0
SP-00343,ok,debt,911,8202,0,0,45554
SP-00344,ok,reserve,3335,0,0,0,0
SP-00345,deficit,none,0,0,0,0,0
SP-00346,ok,debt,1836,1836,0,0,0
SP-00347,ok,debt,1300,11699,0,0,0
SP-00348,deficit,none,0,0,0,0,0
SP-00349,ok,debt,1118,1119,0,0,0
SP-00350,ok,debt,0,11749,5034,0,131639
SP-00351,ok,goals+,24303,0,0,56708,0
SP-00352,ok,reserve,7167,0,0,0,0
SP-00353,ok,goals+,0,0,21180,38019,80385
SP-00354,ok,goals+,95,0,0,223,0
SP-00355,ok,debt,1462,13161,0,0,0
SP-00356,ok,reserve,4521,1938,0,0,0
SP-00357,ok,goals+,0,0,47983,12568,2541015
SP-00358,ok,debt,0,5871,2516,0,16973
SP-00359,ok,goals+,155,0,364,0,0
SP-00360,ok,goals+,0,0,31261,0,21952
SP-00361,ok,goals+,2513,0,5865,0,0
SP-00362,ok,reserve,5905,2531,0,0,0
SP-00363,ok,reserve,8704,0,0,0,0
SP-00364,ok,reserve,21202,0,0,0,0
SP-00365,ok,goals+,25584,0,59697,0,0
SP-00366,deficit,none,0,0,0,0,0
SP-00367,ok,debt,6410,6411,0,0,0
SP-00368,ok,reserve,10445,0,0,0,0
SP-00369,ok,debt,105,630,314,0,0
SP-00370,ok,goals+,1033,0,2411,0,0
SP-00371,ok,reserve,67589,0,0,0,0
SP-00372,ok,goals+,23,0,44,10,0
SP-00373,ok,reserve,13923,0,0,0,0
SP-00374,ok,goals+,3324,0,10353,2657,0
SP-00375,ok,goals+,62305927,0,145380499,0,0
SP-00376,ok,goals+,0,0,46686,16553,37144
SP-00377,ok,goals+,0,0,0,22818,117101
SP-00378,deficit,none,0,0,0,0,0
SP-00379,ok,debt,290,2613,0,0,0
SP-00380,ok,goals+,5204,0,0,12143,0
SP-00381,ok,goals+,0,0,32961,22409,141222
SP-00382,ok,goals+,0,0,12460,194,35827
SP-00383,ok,debt,622,5593,0,0,0
SP-00384,deficit,none,0,0,0,0,0
SP-00385,deficit,none,0,0,0,0,0
SP-00386,ok,reserve,21548,9235,0,0,0
SP-00387,deficit,none,0,0,0,0,0
SP-00388,ok,goals+,11806,0,18216,9333,0
SP-00389,ok,goals+,24078,0,28091,28091,0
SP-00390,ok,goals+,0,0,0,10237,324794
SP-00391,ok,debt,116,117,0,0,0
SP-00392,ok,debt,0,13145,0,0,132969
SP-00393,ok,reserve,18349,0,0,0,0
SP-00394,ok,reserve,9726,4168,0,0,0
SP-00395,ok,debt,14222,14223,0,0,0
SP-00396,ok,reserve,15479,6634,0,0,0
SP-00397,ok,debt,2514,22623,0,0,34928
SP-00398,ok,reserve,24704,0,0,0,0
SP-00399,ok,debt,0,19379,0,0,928042
SP-00400,deficit,none,0,0,0,0,21324
SP-00401,ok,debt,1408,12670,0,0,0
SP-00402,ok,goals+,1213,0,2831,0,0
SP-00403,ok,reserve,3660,1569,0,0,0
SP-00404,ok,reserve,18481,0,0,0,0
SP-00405,ok,reserve,1068,457,0,0,0
SP-00406,ok,debt,85,769,0,0,0
SP-00407,ok,debt,3030,18177,9088,0,0
SP-00408,ok,goals+,5837,0,2010,11611,0
SP-00409,ok,debt,507,4565,0,0,0
SP-00410,ok,goals+,4771,0,11133,0,0
SP-00411,deficit,none,0,0,0,0,0
SP-00412,ok,debt,0,16733,0,0,88992
SP-00413,ok,goals+,2545,0,0,5939,0
SP-00414,ok,reserve,109,0,0,0,0
SP-00415,ok,debt,1459,13135,0,0,59938
SP-00416,ok,goals+,0,0,5880,0,111586
SP-00417,deficit,none,0,0,0,0,0
SP-00418,ok,debt,20055,20055,0,0,0
SP-00419,ok,debt,2446,2447,0,0,0
SP-00420,deficit,none,0,0,0,0,35867
SP-00421,ok,debt,911,8196,0,0,0
SP-00422,deficit,none,0,0,0,0,37118
SP-00423,ok,goals+,0,0,22446,99582,388451
SP-00424,ok,debt,2169,19524,0,0,0
SP-00425,ok,reserve,6275,0,0,0,0
SP-00426,deficit,none,0,0,0,0,0
SP-00427,ok,goals+,1818,0,0,4245,0
SP-00428,ok,reserve,8501,3643,0,0,0
SP-00429,ok,goals+,363,0,423,424,0
SP-00430,ok,goals+,6697,0,15627,0,0
SP-00431,deficit,none,0,0,0,0,0
SP-00432,ok,reserve,30110,0,0,0,0
SP-00433,ok,debt,662,3969,1984,0,0
SP-00434,deficit,none,0,0,0,0,0
SP-00435,ok,reserve,25126,0,0,0,0
SP-00436,deficit,none,0,0,0,0,29698
SP-00437,ok,debt,8194,8194,0,0,0
SP-00438,ok,goals+,410,0,0,957,0
SP-00439,ok,debt,1766,15889,0,0,43246
SP-00440,ok,debt,1928,17355,0,0,191200
SP-00441,ok,debt,0,6568,0,0,1145684
SP-00442,deficit,none,0,0,0,0,0
SP-00443,ok,debt,3140,18844,9421,0,24753
SP-00444,ok,debt,928,5566,2783,0,0
SP-00445,deficit,none,0,0,0,0,0
SP-00446,ok,debt,2754,24784,0,0,159857
SP-00447,ok,reserve,800,343,0,0,0
SP-00448,deficit,none,0,0,0,0,0
SP-00449,deficit,none,0,0,0,0,0
SP-00450,ok,reserve,12785,0,0,0,0
SP-00451,deficit,none,0,0,0,0,103573
SP-00452,ok,goals+,3613,0,0,8433,0
SP-00453,deficit,none,0,0,0,0,0
SP-00454,ok,debt,118,1057,0,0,159279
SP-00455,ok,reserve,10583,0,0,0,0
SP-00456,ok,reserve,52,0,0,0,0
SP-00457,ok,goals+,0,0,54501,0,100756
SP-00458,deficit,none,0,0,0,0,0
SP-00459,ok,goals+,335949408,0,0,783881955,0
SP-00460,ok,debt,18430,18431,0,0,0
SP-00461,ok,debt,577,5193,0,0,0
SP-00462,deficit,none,0,0,0,0,0
SP-00463,deficit,none,0,0,0,0,222859
SP-00464,ok,debt,3905,35147,0,0,0
SP-00465,ok,goals+,0,0,0,48464,139718
SP-00466,ok,goals+,434,0,1015,0,0
SP-00467,ok,goals+,2520,0,5881,0,0
SP-00468,deficit,none,0,0,0,0,2060
SP-00469,ok,reserve,6567,0,0,0,0
SP-00470,ok,goals+,0,0,3741,0,20572
SP-00471,deficit,none,0,0,0,0,0
SP-00472,ok,reserve,109828,0,0,0,0
SP-00473,ok,reserve,60028,0,0,0,0
SP-00474,ok,goals+,3364,0,6322,1530,0
SP-00475,ok,debt,1952,1952,0,0,0
SP-00476,ok,reserve,20449,0,0,0,0
SP-00477,ok,reserve,17209,7375,0,0,0
SP-00478,ok,reserve,18653,7994,0,0,0
SP-00479,deficit,none,0,0,0,0,0
SP-00480,ok,goals+,120,0,0,282,0
SP-00481,ok,reserve,8151,0,0,0,0
SP-00482,ok,reserve,34618,0,0,0,0
SP-00483,ok,goals+,0,0,32087,0,1781420
SP-00484,ok,reserve,8365,0,0,0,0
SP-00485,ok,debt,1296,11665,0,0,7133
SP-00486,ok,goals+,3980,0,9288,0,0
SP-00487,ok,reserve,24908,0,0,0,0
SP-00488,ok,debt,2831,25476,0,0,0
SP-00489,ok,goals+,1572,0,3671,0,0
SP-00490,ok,goals+,21745,0,31867,18872,0
SP-00491,ok,debt,6195,6196,0,0,0
SP-00492,ok,goals+,0,0,15549,0,26361
SP-00493,ok,debt,0,6880,2948,0,182005
SP-00494,ok,debt,5175,31048,15523,0,0
SP-00495,deficit,none,0,0,0,0,0
SP-00496,deficit,none,0,0,0,0,0
SP-00497,ok,goals+,5887,0,11040,41786,0
SP-00498,ok,goals+,9,0,21,0,0
SP-00499,deficit,none,0,0,0,0,0
SP-00500,ok,goals+,0,0,18734,0,315042
SP-00501,ok,goals+,0,0,541669938,2411298637,3731407995
SP-00502,ok,reserve,6311,2705,0,0,0
SP-00503,ok,debt,1041,9372,0,0,0
SP-00504,deficit,none,0,0,0,0,0
SP-00505,ok,goals+,6816,0,15906,0,0
SP-00506,ok,reserve,26212,0,0,0,0
SP-00507,ok,goals+,0,0,36962,0,90579
SP-00508,ok,debt,1813,16313,0,0,0
SP-00509,ok,debt,4692,4693,0,0,0
SP-00510,deficit,none,0,0,0,0,0
SP-00511,ok,goals+,0,0,0,48896,12036
SP-00512,ok,debt,7487,7487,0,0,0
SP-00513,deficit,none,0,0,0,0,69998
SP-00514,ok,debt,3442,3442,0,0,0
SP-00515,ok,debt,466,4195,0,0,0
SP-00516,ok,goals+,2496,0,5825,0,0
SP-00517,ok,reserve,35893,0,0,0,0
SP-00518,ok,reserve,55713,0,0,0,0
SP-00519,ok,debt,1348,12130,0,0,0
SP-00520,ok,goals+,9590,0,22378,0,0
SP-00521,ok,goals+,3570,0,8332,0,0
SP-00522,ok,goals+,0,0,0,44327,13316
SP-00523,ok,debt,1519,1520,0,0,0
SP-00524,ok,goals+,212,0,496,0,0
SP-00525,ok,goals+,0,0,24896,0,534165
SP-00526,deficit,none,0,0,0,0,136241
SP-00527,ok,reserve,11625,4982,0,0,0
SP-00528,ok,debt,2205,13233,6615,0,0
SP-00529,ok,reserve,12926,0,0,0,0
SP-00530,deficit,none,0,0,0,0,0
SP-00531,ok,reserve,3819,1637,0,0,0
SP-00532,ok,debt,208,1869,0,0,0
SP-00533,ok,reserve,5333,2286,0,0,0
SP-00534,ok,goals+,0,0,0,55675,36466
SP-00535,deficit,none,0,0,0,0,868
SP-00536,ok,reserve,15746,6749,0,0,0
SP-00537,ok,goals+,17177,0,40081,0,0
SP-00538,ok,debt,336,3019,0,0,2696
SP-00539,ok,reserve,22735,0,0,0,0
SP-00540,ok,goals+,0,0,3,0,346
SP-00541,ok,reserve,18008,7717,0,0,0
SP-00542,ok,goals+,0,0,1751,0,1871290
SP-00543,ok,goals+,30147493,0,0,70344151,0
SP-00544,deficit,none,0,0,0,0,34773
SP-00545,ok,debt,1798,16181,0,0,10011
SP-00546,deficit,none,0,0,0,0,74525
SP-00547,ok,reserve,72232,0,0,0,0
SP-00548,ok,debt,1822,1822,0,0,0
SP-00549,ok,goals+,0,0,45903,45904,467203
SP-00550,ok,goals+,8035,0,18750,0,0
SP-00551,ok,goals+,132,0,154,154,0
SP-00552,deficit,none,0,0,0,0,15815
SP-00553,ok,debt,934,8410,0,0,0
SP-00554,ok,debt,2133,12801,6399,0,38020
SP-00555,deficit,none,0,0,0,0,285697
SP-00556,ok,debt,27281,27281,0,0,0
SP-00557,ok,reserve,2000,857,0,0,0
SP-00558,ok,reserve,43961,0,0,0,0
SP-00559,ok,reserve,7267,0,0,0,0
SP-00560,ok,reserve,20884,8950,0,0,0
SP-00561,ok,goals+,2503,0,0,5841,0
SP-00562,ok,reserve,36438,0,0,0,0
SP-00563,ok,reserve,5890,2525,0,0,0
SP-00564,ok,reserve,71601,0,0,0,0
SP-00565,ok,goals+,0,0,1995,2490,167315
SP-00566,ok,goals+,0,0,12993,7944,17796
SP-00567,ok,debt,0,7356,3152,0,1104273
SP-00568,ok,goals+,0,0,5728,0,294146
SP-00569,ok,reserve,9801,0,0,0,0
SP-00570,ok,reserve,26051,0,0,0,0
SP-00571,ok,debt,1632,14688,0,0,0
SP-00572,ok,goals+,265,0,620,0,0
SP-00573,ok,goals+,368,0,860,0,0
SP-00574,ok,reserve,1784,0,0,0,0
SP-00575,ok,goals+,9535,0,22250,0,0
SP-00576,ok,goals+,0,0,0,3941,30290
SP-00577,deficit,none,0,0,0,0,0
SP-00578,ok,goals+,976,0,2279,0,0
